# AR,core_r,cool_r,PD,power,enrich,keff,ave_E,mass,q_dens,dU,dK,mass_235,m_dens,fuel_frac
   1.00000,  37.53906,   0.69482,   1.53115, 151.36719,   0.27041,   0.82518,   0.62636, 869.98612,   0.91082,   0.00000,   0.00013, 232.52858,   5.23495,   0.36582
   1.00000,  28.96484,   0.76440,   1.31802, 158.57422,   0.36304,   0.70378,   0.74108, 310.49925,   2.07716,   0.00000,  -0.00279, 111.19840,   4.06722,   0.28422
   1.00000,  21.23047,   0.86304,   1.50063,  82.75391,   0.67886,   0.90229,   0.87529, 153.41895,   2.75271,   0.00000,  -0.00426, 102.82562,   5.10329,   0.35662
   1.00000,  20.17578,   0.70581,   1.21987, 176.26953,   0.89692,   0.72525,   0.98225,  85.33167,   6.83182,   0.00000,  -0.00675,  76.12105,   3.30727,   0.23112
   1.00000,  26.42578,   0.86890,   1.28286, 172.51953,   0.21880,   0.47559,   0.72026, 221.50464,   2.97581,   0.00000,  -0.00417,  47.97788,   3.82076,   0.26700
   1.00000,  41.50391,   0.87964,   1.42007, 169.00391,   0.30698,   0.88384,   0.64045,1055.06745,   0.75245,   0.00000,  -0.00069, 319.84554,   4.69746,   0.32826
   1.00000,  35.17578,   0.94702,   1.15737,  99.51172,   0.63442,   0.83626,   0.83536, 373.94524,   0.72777,   0.00000,  -0.00232, 234.02980,   2.73481,   0.19111
   1.00000,  40.33203,   0.59351,   1.24136, 112.05078,   0.23794,   0.61719,   0.65236, 717.26744,   0.54364,   0.00000,  -0.00195, 168.84767,   3.48001,   0.24319
   1.00000,  20.41016,   0.59644,   1.28774, 183.53516,   0.80806,   0.76893,   0.94455, 102.60827,   6.87116,   0.00000,  -0.00542,  82.16202,   3.84143,   0.26844
   1.00000,  24.66797,   0.71069,   1.21548,  91.19141,   0.62964,   0.70913,   0.88008, 154.17590,   1.93377,   0.00000,  -0.00336,  95.75529,   3.26939,   0.22847
   1.00000,  12.01172,   0.82202,   1.44009,  98.80859,   0.60571,   0.47409,   1.01566,  26.15019,  18.14802,   0.00000,  -0.01271,  15.61886,   4.80297,   0.33564
   1.00000,  10.41016,   0.97144,   1.41274, 153.53516,   0.63306,   0.39657,   1.07462,  16.51475,  43.31973,   0.00000,  -0.02006,  10.31321,   4.65961,   0.32562
   1.00000,  18.10547,   0.88208,   1.51333,  96.69922,   0.62280,   0.76949,   0.89188,  96.24977,   5.18613,   0.00000,  -0.00253,  59.12322,   5.16203,   0.36073
   1.00000,  33.84766,   0.50171,   1.21353, 171.93359,   0.34253,   0.62189,   0.73170, 393.85632,   1.41132,   0.00000,  -0.00128, 133.12877,   3.23297,   0.22592
   1.00000,  43.53516,   0.98071,   1.52310, 113.45703,   0.32544,   0.98228,   0.63186,1350.07394,   0.43768,   0.00000,  -0.00168, 433.71764,   5.20820,   0.36395
   1.00000,  45.68359,   0.64917,   1.12856,  82.98828,   0.68843,   0.90708,   0.81139, 722.99450,   0.27707,   0.00000,  -0.00309, 491.50351,   2.41382,   0.16868
   1.00000,  13.37891,   0.51489,   1.17739,  98.57422,   0.37124,   0.23564,   1.00753,  21.82599,  13.10241,   0.00000,  -0.01091,   7.99204,   2.90109,   0.20273
   1.00000,  49.66797,   0.58813,   1.26772, 166.42578,   0.86958,   1.33716,   0.83167,1420.26020,   0.43236,   0.00000,  -0.00014,1226.82974,   3.68968,   0.25784
   1.00000,  23.84766,   0.56909,   1.22671, 141.93359,   0.52915,   0.62613,   0.85623, 142.94842,   3.33118,   0.00000,  -0.00379,  74.54185,   3.35500,   0.23445
   1.00000,  37.28516,   0.99487,   1.51431,  95.41016,   0.77524,   1.33512,   0.82149, 841.74213,   0.58592,   0.00000,  -0.00220, 645.91123,   5.16917,   0.36123
   1.00000,  46.26953,   0.78198,   1.54263, 100.91797,   0.37124,   1.07838,   0.64234,1645.57926,   0.32429,   0.00000,   0.00127, 602.56282,   5.28791,   0.36953
   1.00000,  14.00391,   0.65991,   1.36001, 106.77734,   0.35073,   0.36846,   0.92057,  37.41436,  12.37603,   0.00000,  -0.00969,  12.94742,   4.33651,   0.30304
   1.00000,  48.06641,   0.96851,   1.40835, 160.56641,   0.51548,   1.20432,   0.70823,1617.06204,   0.46024,   0.00000,  -0.00119, 821.41752,   4.63502,   0.32390
   1.00000,  49.86328,   0.88062,   1.23940, 104.19922,   0.41021,   0.95793,   0.68641,1355.87719,   0.26753,   0.00000,  -0.00077, 548.33009,   3.48119,   0.24327
   1.00000,  14.04297,   0.70288,   1.42642, 154.58984,   0.20308,   0.28869,   0.86136,  41.10992,  17.76864,   0.00000,  -0.00996,   8.26906,   4.72520,   0.33020
   1.00000,  11.38672,   0.70483,   1.30483, 123.18359,   0.32065,   0.24782,   1.00532,  18.42393,  26.55872,   0.00000,  -0.01553,   5.83223,   3.97225,   0.27759
   1.00000,  45.03906,   0.53857,   1.44033,  89.96094,   0.40166,   1.04670,   0.66418,1374.63005,   0.31343,   0.00000,   0.00093, 544.37737,   4.78926,   0.33468
   1.00000,  16.54297,   0.90942,   1.12661, 183.30078,   0.36577,   0.27254,   0.96074,  34.26696,  12.88766,   0.00000,  -0.01490,  12.36370,   2.40927,   0.16836
   1.00000,  25.03906,   0.81396,   1.21865, 172.46094,   0.53291,   0.66864,   0.85115, 162.88880,   3.49693,   0.00000,  -0.00218,  85.54474,   3.30284,   0.23081
   1.00000,  21.11328,   0.78784,   1.18521, 122.94922,   0.59272,   0.56512,   0.91544,  88.67651,   4.15823,   0.00000,  -0.00481,  51.82048,   2.99910,   0.20958
   1.00000,  34.12109,   0.59839,   1.10903, 195.60547,   0.36577,   0.47793,   0.78731, 273.23499,   1.56734,   0.00000,  -0.00274,  98.58465,   2.18936,   0.15300
   1.00000,  28.41797,   0.69751,   1.34585, 140.17578,   0.41021,   0.75849,   0.75534, 306.33469,   1.94421,   0.00000,  -0.00247, 123.88477,   4.24881,   0.29691
   1.00000,  16.19141,   0.54907,   1.57241, 187.05078,   0.82515,   0.82026,   0.96360,  72.02421,  14.02670,   0.00000,  -0.00686,  58.92941,   5.40101,   0.37743
   1.00000,  37.12891,   0.84302,   1.53677, 139.82422,   0.52437,   1.14159,   0.73038, 846.54929,   0.86955,   0.00000,  -0.00137, 437.44679,   5.26460,   0.36790
   1.00000,  38.49609,   0.70288,   1.50698, 138.30078,   0.47856,   1.09565,   0.70967, 918.87898,   0.77166,   0.00000,   0.00005, 433.33401,   5.12694,   0.35828
   1.00000,  17.98828,   0.53003,   1.36489, 124.82422,   0.73491,   0.71976,   0.94167,  79.67523,   6.82622,   0.00000,  -0.00337,  57.88833,   4.35717,   0.30448
   1.00000,  37.94922,   0.78638,   1.35122,  82.16797,   0.57085,   1.07980,   0.76230, 736.14633,   0.47857,   0.00000,  -0.00084, 414.22577,   4.28752,   0.29962
   1.00000,  29.43359,   0.62866,   1.37026, 199.23828,   0.70278,   1.02964,   0.83692, 352.31018,   2.48710,   0.00000,  -0.00389, 244.57926,   4.39790,   0.30733
   1.00000,  20.17578,   0.81177,   1.55972, 182.71484,   0.54009,   0.79670,   0.83742, 138.31330,   7.08163,   0.00000,  -0.00507,  73.61938,   5.36072,   0.37461
   1.00000,  18.37891,   0.63110,   1.56851,  90.48828,   0.80874,   0.90608,   0.93307, 105.11946,   4.63963,   0.00000,  -0.00183,  84.24572,   5.38982,   0.37665
   1.00000,  12.53906,   0.75732,   1.22158, 196.36719,   0.35791,   0.24668,   1.00642,  20.59483,  31.70473,   0.00000,  -0.02232,   7.27196,   3.32517,   0.23237
   1.00000,  41.54297,   0.72095,   1.18911, 195.13672,   0.45327,   0.82372,   0.74123, 682.84510,   0.86636,   0.00000,  -0.00159, 305.03447,   3.03165,   0.21186
   1.00000,  49.04297,   0.75220,   1.43179, 100.80078,   0.39927,   1.09050,   0.65613,1762.58542,   0.27201,   0.00000,  -0.00135, 693.88004,   4.75631,   0.33238
   1.00000,  10.64453,   0.91479,   1.30776,  94.23828,   0.26528,   0.20987,   1.01833,  15.16423,  24.87127,   0.00000,  -0.01260,   3.97673,   4.00213,   0.27967
   1.00000,  25.60547,   0.91772,   1.57095, 134.90234,   0.83813,   1.16370,   0.88439, 285.30011,   2.55783,   0.00000,  -0.00293, 237.22106,   5.40946,   0.37802
   1.00000,  42.87109,   0.78882,   1.13979, 113.92578,   0.42388,   0.72928,   0.74594, 629.99197,   0.46023,   0.00000,   0.00237, 263.23094,   2.54502,   0.17785
   1.00000,  27.12891,   0.99048,   1.27163, 139.23828,   0.29536,   0.57151,   0.74486, 234.62325,   2.21979,   0.00000,  -0.00357,  68.45254,   3.74045,   0.26139
   1.00000,  39.94141,   0.62817,   1.40786, 112.63672,   0.40952,   0.98149,   0.68718, 924.54794,   0.56268,   0.00000,  -0.00049, 373.27004,   4.61859,   0.32275
   1.00000,  43.73047,   0.91235,   1.20864, 106.07422,   0.76499,   1.14509,   0.82867, 845.80796,   0.40375,   0.00000,  -0.00067, 640.24192,   3.21936,   0.22497
   1.00000,  28.84766,   0.60962,   1.28530, 174.39453,   0.75132,   0.95919,   0.86603, 288.43804,   2.31234,   0.00000,  -0.00308, 214.34546,   3.82447,   0.26726
   1.00000,  32.24609,   0.52808,   1.49185, 157.05078,   0.42046,   0.92088,   0.71342, 531.54734,   1.49094,   0.00000,  -0.00183, 220.31237,   5.04616,   0.35263
   1.00000,  17.79297,   0.51782,   1.57974, 146.38672,   0.51890,   0.69762,   0.85746,  96.06461,   8.27192,   0.00000,  -0.00743,  49.12198,   5.42835,   0.37934
   1.00000,  35.87891,   0.59985,   1.59976, 172.98828,   0.85249,   1.38682,   0.84412, 799.77728,   1.19220,   0.00000,   0.00247, 676.78521,   5.51190,   0.38518
   1.00000,  18.49609,   0.66870,   1.25698, 182.48047,   0.70483,   0.62760,   0.95057,  71.80101,   9.17966,   0.00000,  -0.00845,  49.99324,   3.61194,   0.25241
   1.00000,  31.15234,   0.73706,   1.12612, 167.01172,   0.34663,   0.48442,   0.79217, 227.38300,   1.75843,   0.00000,  -0.00363,  77.77276,   2.39407,   0.16730
   1.00000,  17.48047,   0.65991,   1.51382, 106.77734,   0.35073,   0.53735,   0.81987,  86.52399,   6.36312,   0.00000,  -0.00603,  29.94206,   5.15617,   0.36032
   1.00000,  36.23047,   0.67554,   1.56313, 127.75391,   0.41636,   1.02155,   0.68933, 802.29426,   0.85507,   0.00000,   0.00085, 329.29989,   5.36985,   0.37525
   1.00000,  15.21484,   0.62378,   1.15347, 177.32422,   0.34116,   0.24451,   0.96864,  29.60155,  16.02566,   0.00000,  -0.01711,   9.96596,   2.67524,   0.18695
   1.00000,  33.84766,   0.69409,   1.35171, 190.09766,   0.70415,   1.10776,   0.82008, 522.15890,   1.56042,   0.00000,  -0.00201, 363.20944,   4.28615,   0.29952
   1.00000,  21.54297,   0.67163,   1.58267, 149.31641,   0.85933,   1.05188,   0.91592, 171.14014,   4.75380,   0.00000,  -0.00809, 146.02539,   5.44860,   0.38076
   1.00000,  32.16797,   0.55688,   1.11147,  98.92578,   0.21333,   0.33271,   0.75881, 231.37083,   0.94599,   0.00000,  -0.00060,  48.87092,   2.21252,   0.15461
   1.00000,  44.98047,   0.53052,   1.34927, 184.82422,   0.61187,   1.18607,   0.75034,1217.59505,   0.64645,   0.00000,  -0.00234, 734.69313,   4.25874,   0.29761
   1.00000,  19.78516,   0.80884,   1.25015, 164.66797,   0.34731,   0.45120,   0.84684,  86.75347,   6.76769,   0.00000,  -0.00860,  29.73050,   3.56548,   0.24916
   1.00000,  10.13672,   0.57837,   1.33169, 137.48047,   0.44507,   0.26337,   1.06823,  13.57317,  42.01446,   0.00000,  -0.02152,   5.95388,   4.14800,   0.28987
   1.00000,  20.05859,   0.81323,   1.51870, 168.41797,   0.76499,   0.92521,   0.90861, 131.44118,   6.64259,   0.00000,  -0.00452,  99.49558,   5.18418,   0.36228
   1.00000,  31.66016,   0.88843,   1.14468, 194.78516,   0.39243,   0.57488,   0.79238, 259.39406,   1.95374,   0.00000,  -0.00374, 100.37497,   2.60178,   0.18182
   1.00000,  41.30859,   0.57397,   1.53433, 122.36328,   0.86685,   1.44127,   0.83690,1160.95635,   0.55256,   0.00000,  -0.00186, 999.57519,   5.24258,   0.36636
   1.00000,  12.32422,   0.52905,   1.16274, 144.74609,   0.28306,   0.16347,   1.02931,  16.22367,  24.61380,   0.00000,  -0.01772,   4.53760,   2.75880,   0.19279
   1.00000,  14.19922,   0.57446,   1.42935, 145.91797,   0.89897,   0.68890,   1.02906,  42.57177,  16.22428,   0.00000,  -0.00920,  38.06706,   4.73346,   0.33078
   1.00000,  31.11328,   0.89624,   1.16128,  92.94922,   0.82583,   0.87894,   0.90291, 262.28876,   0.98233,   0.00000,  -0.00219, 214.78418,   2.77199,   0.19371
   1.00000,  14.86328,   0.52222,   1.30190, 117.20703,   0.32271,   0.33562,   0.91056,  40.61508,  11.36213,   0.00000,  -0.01009,  12.93906,   3.93725,   0.27514
   1.00000,  13.02734,   0.81177,   1.55972,  85.09766,   0.54009,   0.53456,   0.95461,  37.23404,  12.25182,   0.00000,  -0.00752,  19.81839,   5.36072,   0.37461
   1.00000,  29.00391,   0.78589,   1.32632, 131.50391,   0.38970,   0.74014,   0.74840, 316.15453,   1.71561,   0.00000,  -0.00195, 121.49206,   4.12458,   0.28823
   1.00000,  24.78516,   0.71362,   1.41812, 162.91016,   0.64399,   0.92407,   0.84396, 223.87564,   3.40583,   0.00000,  -0.00297, 142.24612,   4.68039,   0.32707
   1.00000,  18.92578,   0.90015,   1.29800, 155.76172,   0.43755,   0.53852,   0.86885,  83.74742,   7.31391,   0.00000,  -0.00582,  36.11696,   3.93242,   0.27480
   1.00000,  42.94922,   0.59888,   1.16372, 157.16797,   0.74106,   0.98719,   0.82412, 691.05995,   0.63146,   0.00000,  -0.00182, 506.38076,   2.77651,   0.19403
   1.00000,  13.88672,   0.79858,   1.29165, 193.84766,   0.62690,   0.46807,   1.00357,  32.66291,  23.04155,   0.00000,  -0.01402,  20.19710,   3.88245,   0.27131
   1.00000,  45.17578,   0.87427,   1.23501, 160.09766,   0.80259,   1.22612,   0.83128, 997.70549,   0.55274,   0.00000,  -0.00001, 793.33416,   3.44457,   0.24071
   1.00000,  21.03516,   0.94312,   1.40493, 124.12109,   0.87300,   0.95321,   0.94153, 134.94805,   4.24481,   0.00000,  -0.00268, 117.04487,   4.61508,   0.32251
   1.00000,  36.93359,   0.50854,   1.17544, 117.79297,   0.74653,   0.90577,   0.84132, 456.05010,   0.74423,   0.00000,  -0.00317, 336.69438,   2.88136,   0.20135
   1.00000,  13.69141,   0.64282,   1.10366, 116.38672,   0.50864,   0.21902,   1.05868,  17.18672,  14.43474,   0.00000,  -0.01496,   8.61438,   2.13156,   0.14896
   1.00000,  19.82422,   0.99731,   1.37466, 171.58203,   0.49429,   0.66052,   0.85522, 108.66682,   7.01025,   0.00000,  -0.00651,  52.92944,   4.43975,   0.31026
   1.00000,  23.73047,   0.79614,   1.45864, 166.07422,   0.41499,   0.73825,   0.77445, 205.61683,   3.95579,   0.00000,  -0.00641,  84.11839,   4.89767,   0.34226
   1.00000,  28.10547,   0.50708,   1.38833, 126.69922,   0.79780,   1.06428,   0.86792, 313.62276,   1.81657,   0.00000,  -0.00099, 247.84972,   4.49661,   0.31423
   1.00000,  15.52734,   0.62671,   1.11831,  84.39453,   0.62349,   0.32050,   1.02971,  27.02674,   7.17585,   0.00000,  -0.00709,  16.62024,   2.29801,   0.16059
   1.00000,  44.39453,   0.89429,   1.26089, 142.98828,   0.63716,   1.13724,   0.77757,1004.46776,   0.52019,   0.00000,  -0.00103, 631.37858,   3.65425,   0.25536
   1.00000,  21.73828,   0.70093,   1.26284, 136.07422,   0.39927,   0.54054,   0.83233, 118.11828,   4.21648,   0.00000,  -0.00572,  46.49983,   3.66009,   0.25577
   1.00000,  29.35547,   0.85620,   1.36782, 183.65234,   0.27417,   0.64500,   0.69518, 349.19448,   2.31089,   0.00000,  -0.00149,  94.62048,   4.39390,   0.30705
   1.00000,  11.62109,   0.62964,   1.14028, 192.67578,   0.23452,   0.11997,   1.05626,  12.51488,  39.07839,   0.00000,  -0.02429,   2.90402,   2.53826,   0.17738
   1.00000,  46.81641,   0.85913,   1.29897, 194.31641,   0.36235,   0.93147,   0.66419,1269.41339,   0.60279,   0.00000,  -0.00267, 453.75311,   3.93785,   0.27518
   1.00000,  35.25391,   0.99829,   1.42007, 163.61328,   0.74380,   1.22868,   0.82410, 647.04577,   1.18863,   0.00000,   0.00290, 475.91909,   4.70071,   0.32849
   1.00000,  19.58984,   0.77222,   1.57583,  89.19922,   0.67271,   0.87812,   0.88206, 128.12975,   3.77675,   0.00000,  -0.00325,  85.08731,   5.42510,   0.37911
   1.00000,  33.26172,   0.86841,   1.35513, 123.76953,   0.89351,   1.22874,   0.88190, 498.89660,   1.07061,   0.00000,  -0.00055, 443.28402,   4.31545,   0.30157
   1.00000,  18.14453,   0.97241,   1.21401, 116.73828,   0.66655,   0.57051,   0.96070,  61.34740,   6.22051,   0.00000,  -0.00397,  40.36105,   3.26896,   0.22844
   1.00000,  24.94141,   0.86792,   1.32241,  91.19141,   0.62964,   0.85003,   0.85442, 199.91934,   1.87086,   0.00000,  -0.00223, 124.16554,   4.10149,   0.28662
   1.00000,  31.19141,   0.66479,   1.24429, 126.46484,   0.70142,   0.92992,   0.84741, 334.59857,   1.32652,   0.00000,  -0.00242, 231.82659,   3.50969,   0.24526
   1.00000,  17.94922,   0.90112,   1.10562,  87.91016,   0.38149,   0.28641,   0.95293,  39.46108,   4.83896,   0.00000,  -0.00566,  14.84627,   2.17211,   0.15179
   1.00000,  29.04297,   0.50220,   1.59536,  97.63672,   0.49702,   0.98457,   0.74913, 422.42097,   1.26865,   0.00000,  -0.00142, 206.88903,   5.48874,   0.38356
   1.00000,  34.31641,   0.51636,   1.36392, 186.81641,   0.75610,   1.14350,   0.82938, 552.24228,   1.47150,   0.00000,  -0.00366, 413.05461,   4.34985,   0.30397
   1.00000,  24.55078,   0.79858,   1.10269, 155.64453,   0.33569,   0.35366,   0.86015,  99.12767,   3.34802,   0.00000,  -0.00393,  32.84160,   2.13230,   0.14901
   1.00000,  39.47266,   0.90015,   1.42202, 109.47266,   0.32134,   0.88371,   0.65328, 909.79551,   0.56659,   0.00000,  -0.00170, 288.61821,   4.70874,   0.32905
   1.00000,  42.94922,   0.84009,   1.16372, 157.16797,   0.48335,   0.83306,   0.75505, 695.33273,   0.63146,   0.00000,  -0.00113, 331.19077,   2.79368,   0.19523
   1.00000,  29.04297,   0.81567,   1.59536,  97.63672,   0.49702,   0.99830,   0.75092, 423.54367,   1.26865,   0.00000,  -0.00356, 207.43889,   5.50333,   0.38458
   1.00000,  16.69922,   0.69312,   1.15493, 129.16016,   0.52300,   0.37112,   0.97460,  39.44202,   8.82857,   0.00000,  -0.00825,  20.32798,   2.69600,   0.18840
   1.00000,  43.45703,   0.71069,   1.21792,  90.60547,   0.31450,   0.73883,   0.67630, 848.42643,   0.35142,   0.00000,  -0.00055, 263.45892,   3.29067,   0.22996
   1.00000,  12.16797,   0.67944,   1.30923, 167.71484,   0.76704,   0.45993,   1.06815,  22.64904,  29.63243,   0.00000,  -0.01884,  17.19143,   4.00171,   0.27964
   1.00000,  18.22266,   0.71753,   1.25259, 120.72266,   0.86821,   0.69513,   0.99159,  68.05936,   6.35044,   0.00000,  -0.00426,  58.69400,   3.58016,   0.25019
   1.00000,  14.78516,   0.83862,   1.54312, 192.91016,   0.81899,   0.75135,   0.98873,  53.73137,  18.99884,   0.00000,  -0.00869,  43.62406,   5.29176,   0.36979
   1.00000,  33.76953,   0.99585,   1.51870, 193.61328,   0.76499,   1.27228,   0.82908, 627.77192,   1.60033,   0.00000,  -0.00192, 475.19758,   5.18892,   0.36261
   1.00000,  36.69922,   0.66821,   1.33560, 123.41797,   0.76772,   1.18317,   0.83049, 649.12001,   0.79480,   0.00000,  -0.00139, 493.15276,   4.18027,   0.29212
   1.00000,  11.38672,   0.68872,   1.23843, 148.73047,   0.20444,   0.16250,   1.00582,  16.06284,  32.06669,   0.00000,  -0.01591,   3.25245,   3.46319,   0.24201
   1.00000,  10.21484,   0.93530,   1.46597, 171.58203,   0.85864,   0.49138,   1.11475,  16.53695,  51.24214,   0.00000,  -0.02164,  14.09842,   4.93868,   0.34512
   1.00000,  48.26172,   0.61890,   1.58071, 185.05859,   0.44097,   1.19296,   0.66427,1920.55140,   0.52402,   0.00000,  -0.00186, 834.71216,   5.43836,   0.38004
   1.00000,  45.76172,   0.90015,   1.29946, 109.47266,   0.83472,   1.33410,   0.83395,1187.05212,   0.36362,   0.00000,  -0.00175, 982.86099,   3.94287,   0.27553
   1.00000,  22.79297,   0.59351,   1.37954, 190.56641,   0.70620,   0.87062,   0.88121, 165.60533,   5.12264,   0.00000,  -0.00515, 115.53478,   4.45166,   0.31109
   1.00000,  35.83984,   0.72534,   1.12271, 105.95703,   0.50522,   0.65707,   0.80812, 340.67540,   0.73262,   0.00000,  -0.00223, 169.60575,   2.35555,   0.16461
   1.00000,  45.64453,   0.50366,   1.45669, 109.23828,   0.52778,   1.19552,   0.70990,1455.27246,   0.36564,   0.00000,   0.00155, 756.89767,   4.87111,   0.34040
   1.00000,  21.69922,   0.50562,   1.46743, 109.12109,   0.75337,   0.92495,   0.89244, 158.09915,   3.39959,   0.00000,  -0.00419, 117.81512,   4.92547,   0.34420
   1.00000,  35.60547,   0.79272,   1.44595, 104.90234,   0.60229,   1.13859,   0.77120, 685.28947,   0.73975,   0.00000,   0.00157, 406.97803,   4.83252,   0.33770
   1.00000,  37.32422,   0.98853,   1.46841, 129.04297,   0.88804,   1.38243,   0.86096, 808.92817,   0.78997,   0.00000,   0.00446, 714.17666,   4.95208,   0.34606
