core_r,fuel_frac,ref_mult,keff,stdv,r_mass,c_mass,p_mass,mass
  25.17241,   0.61667,   0.00100,   1.49492,   0.00066,-84931.15603,716377.34055,206945.71854,838391.90305
  34.82759,   0.95000,   0.13138,   1.90513,   0.00074,-124496.96615,2779445.77377,746480.27011,3401429.07773
  12.75862,   0.20000,   0.00566,   0.39013,   0.00039,-10902.59085,39065.89722,27261.69871,55425.00508
  50.00000,   0.86667,   0.13603,   1.99240,   0.00070,-356412.38031,7571748.80396,2231930.23381,9447266.65745
  29.31034,   0.70000,   0.09412,   1.69126,   0.00078,-92822.98148,1262363.33090,408746.56694,1578286.91636
  23.79310,   0.86667,   0.01031,   1.65302,   0.00073,-69688.89950,815904.39833,178863.93831,925079.43714
  33.44828,   0.95000,   0.01962,   1.87952,   0.00073,-187861.45223,2462120.51169,508505.14896,2782764.20842
  40.34483,   0.86667,   0.10344,   1.92662,   0.00057,-230239.48277,3977863.29699,1089128.76079,4836752.57501
  10.00000,   0.53333,   0.01031,   0.63608,   0.00047,-5173.81049,39691.63557,13279.13235,47796.95743
  41.72414,   0.70000,   0.00100,   1.85563,   0.00068,-386771.82260,3641530.76744,942419.44271,4197178.38756
  34.82759,   0.95000,   0.01031,   1.89365,   0.00064,-218565.08503,2779445.77377,560970.42953,3121851.11826
  41.72414,   0.78333,   0.04291,   1.90083,   0.00068,-335824.15591,4020723.01282,1044737.56369,4729636.42061
  27.93103,   0.86667,   0.02894,   1.75406,   0.00063,-105976.09014,1319918.26436,302947.80460,1516889.97881
  50.00000,   0.61667,   0.01497,   1.88257,   0.00068,-637155.98097,5614065.34187,1679181.17687,6656090.53777
  33.44828,   0.45000,   0.05687,   1.54106,   0.00070,-163783.80892,1289968.80297,556566.83767,1682751.83171
  27.93103,   0.70000,   0.13603,   1.66882,   0.00073,-62130.32453,1092402.42526,389073.32462,1419345.42536
  15.51724,   0.45000,   0.08947,   0.92036,   0.00063,-14105.06580,128795.67183,60000.68038,174691.28641
  11.37931,   0.45000,   0.04291,   0.65301,   0.00047,-6812.35916,50793.20573,21193.01838,65173.86495
  16.89655,   0.61667,   0.14069,   1.20566,   0.00072,-13287.52519,216651.43178,87032.25900,290396.16559
  27.93103,   0.95000,   0.09878,   1.80651,   0.00066,-78369.67362,1433668.65376,357538.91701,1712837.89715
  11.37931,   0.20000,   0.06153,   0.34724,   0.00036,-6325.64727,27716.25073,22159.62785,43550.23131
  15.51724,   0.45000,   0.12206,   0.93112,   0.00056,-11719.42554,128795.67183,64651.15052,181727.39682
  47.24138,   0.45000,   0.09412,   1.75220,   0.00064,-388651.78959,3634340.08198,1711430.53370,4957118.82609
  21.03448,   0.78333,   0.14534,   1.53640,   0.00075,-24729.82425,515154.28221,169656.60576,660081.06373
  21.03448,   0.28333,   0.01031,   0.88366,   0.00056,-48151.06055,223641.37060,123584.79451,299075.10455
  23.79310,   0.95000,   0.12672,   1.71920,   0.00065,-40977.52258,886218.93638,235533.14780,1080774.56159
  29.31034,   0.95000,   0.08481,   1.82827,   0.00072,-97281.20159,1656725.30133,400007.69770,1959451.79744
  12.75862,   0.53333,   0.11275,   0.85806,   0.00058,-6901.20980,82434.70788,35186.01152,110719.50959
  33.44828,   0.78333,   0.15000,   1.81897,   0.00066,-95756.66158,2071397.00541,689253.97690,2664894.32073
  27.93103,   0.36667,   0.05222,   1.28764,   0.00072,-97175.07149,637385.80737,320500.94104,860711.67692
  12.75862,   0.45000,   0.08947,   0.75513,   0.00053,-7840.48255,71592.73358,33352.15123,97104.40225
  11.37931,   0.78333,   0.04756,   0.98150,   0.00061,-6692.42320,81562.35562,21431.81924,96301.75165
  12.75862,   0.53333,   0.08481,   0.85010,   0.00056,-8023.75142,82434.70788,32992.62632,107403.58278
  16.89655,   0.61667,   0.00566,   1.16364,   0.00061,-25322.85799,216651.43178,63319.27290,254647.84668
  30.68966,   0.20000,   0.11275,   1.05819,   0.00061,-96048.44843,543704.49839,489705.70513,937361.75509
  41.72414,   0.45000,   0.08016,   1.68238,   0.00072,-286967.72859,2503917.51960,1141439.49805,3358389.28907
  29.31034,   0.36667,   0.08016,   1.33728,   0.00068,-99479.46643,736553.17148,395688.36811,1032762.07316
  36.20690,   0.28333,   0.14534,   1.38112,   0.00068,-126124.57535,1140593.34248,865265.64617,1879734.41330
  21.03448,   0.70000,   0.13138,   1.46797,   0.00072,-27427.34941,466570.35629,164453.60741,603596.61429
  48.62069,   0.28333,   0.13138,   1.56920,   0.00070,-338728.58838,2761977.63921,2031006.98736,4454256.03819
  48.62069,   0.70000,   0.02894,   1.91707,   0.00067,-558998.17803,5762157.90373,1597976.20941,6801135.93510
  41.72414,   0.20000,   0.12672,   1.29723,   0.00064,-220980.92670,1366308.83572,1270167.88682,2415495.79585
  21.03448,   0.28333,   0.12206,   0.93446,   0.00056,-29191.62239,223641.37060,161037.92523,355487.67343
  21.03448,   0.86667,   0.09878,   1.58464,   0.00068,-33472.06643,563743.47094,152706.59973,682978.00424
  27.93103,   0.45000,   0.02428,   1.39721,   0.00077,-107690.75223,751136.19677,299510.11839,942955.56293
  14.13793,   0.78333,   0.07084,   1.18400,   0.00063,-11652.32851,156422.58365,43445.26434,188215.51948
  18.27586,   0.95000,   0.12672,   1.54032,   0.00072,-18570.60601,401625.61497,106741.28192,489796.29087
  30.68966,   0.78333,   0.08481,   1.76732,   0.00072,-111671.56142,1599993.45074,459178.99297,1947500.88229
  32.06897,   0.28333,   0.13603,   1.28664,   0.00069,-94036.79141,792522.93427,588878.41566,1287364.55851
  23.79310,   0.36667,   0.01962,   1.13988,   0.00060,-67619.10134,393998.55105,183032.02062,509411.47033
  45.86207,   0.36667,   0.07550,   1.64158,   0.00069,-389460.72784,2821645.78412,1499367.44776,3931552.50404
  11.37931,   0.20000,   0.15000,   0.36607,   0.00034,-3770.46933,27716.25073,27139.74087,51085.52227
  21.03448,   0.61667,   0.11741,   1.38801,   0.00063,-30060.98203,417987.01513,159350.98913,547277.02222
  40.34483,   0.20000,   0.00100,   1.20641,   0.00066,-349668.34229,1235237.20637,852012.02628,1737580.89035
  23.79310,   0.20000,   0.05222,   0.82387,   0.00062,-60068.54392,253361.01178,198116.90961,391409.37747
  11.37931,   0.28333,   0.07084,   0.46048,   0.00035,-6075.79379,35408.26046,22653.36640,51985.83306
  29.31034,   0.20000,   0.03359,   0.97797,   0.00060,-120469.17310,473640.97218,354074.85682,707246.65590
  18.27586,   0.28333,   0.07084,   0.79811,   0.00059,-25170.31824,146686.54259,93846.57568,215362.80002
  48.62069,   0.61667,   0.01031,   1.87261,   0.00068,-594667.04302,5162152.18223,1526275.92141,6093761.06063
  29.31034,   0.28333,   0.04756,   1.17788,   0.00072,-114366.32835,605089.16117,366246.78418,856969.61700
  23.79310,   0.86667,   0.03359,   1.65577,   0.00073,-64441.62009,815904.39833,189402.45722,940865.23547
  29.31034,   0.70000,   0.00566,   1.67296,   0.00066,-132184.69551,1262363.33090,330525.04618,1460703.68157
  33.44828,   0.95000,   0.01031,   1.87799,   0.00070,-193611.82869,2462120.51169,496925.25540,2765433.93840
  34.82759,   0.86667,   0.11741,   1.87130,   0.00069,-136451.43053,2558918.50043,723318.69930,3145785.76919
  26.55172,   0.53333,   0.05222,   1.46704,   0.00068,-83477.99197,742979.74450,275325.49833,934827.25086
  25.17241,   0.36667,   0.09878,   1.22297,   0.00072,-57366.92543,466569.04891,261719.96698,670922.09045
  48.62069,   0.36667,   0.03359,   1.66214,   0.00072,-549891.12956,3362055.57834,1616202.86712,4428367.31590
  41.72414,   0.61667,   0.13603,   1.82370,   0.00061,-207111.85102,3262343.08603,1296978.52151,4352209.75651
  41.72414,   0.53333,   0.14534,   1.76803,   0.00073,-193013.58231,2883109.76498,1324151.31279,4014247.49546
  30.68966,   0.53333,   0.11741,   1.58702,   0.00074,-93364.98994,1147295.33147,494920.74079,1548851.08232
  34.82759,   0.95000,   0.05222,   1.89942,   0.00072,-188392.79289,2779445.77377,621353.46528,3212406.44615
  22.41379,   0.36667,   0.07550,   1.11507,   0.00065,-45462.00741,329372.57178,175022.15022,458932.71460
  19.65517,   0.28333,   0.04756,   0.84637,   0.00059,-34487.84223,182468.21268,110443.88232,258424.25277
  12.75862,   0.70000,   0.01031,   0.99819,   0.00061,-10745.37620,104119.70043,27579.14558,120953.46982
  37.58621,   0.61667,   0.04291,   1.76120,   0.00064,-245490.87716,2384806.01141,763713.79605,2903028.93030
  32.06897,   0.95000,   0.04291,   1.86439,   0.00072,-152477.15640,2169916.23935,474351.26417,2491790.34713
  11.37931,   0.45000,   0.09412,   0.66759,   0.00049,-5431.76199,50793.20573,23918.79715,69280.24089
  26.55172,   0.95000,   0.00566,   1.76610,   0.00069,-98264.48557,1231589.32155,245708.27587,1379033.11185
  25.17241,   0.20000,   0.10809,   0.89920,   0.00064,-54469.98072,300027.51528,267371.69225,512929.22681
  37.58621,   0.45000,   0.11741,   1.63110,   0.00068,-171511.57348,1830389.20045,909169.86182,2568047.48879
  11.37931,   0.78333,   0.11741,   0.99897,   0.00056,-4759.43730,81562.35562,25229.41669,102032.33500
  34.82759,   0.28333,   0.05222,   1.31488,   0.00073,-188392.79289,1015142.64943,621353.46528,1448103.32182
  30.68966,   0.70000,   0.11741,   1.72076,   0.00071,-93364.98994,1449098.92077,494920.74079,1850654.67162
  10.00000,   0.45000,   0.06619,   0.56681,   0.00040,-4208.45971,34471.31389,15205.97852,45468.83270
  36.20690,   0.78333,   0.07084,   1.84600,   0.00068,-195717.32287,2627338.32771,729724.60557,3161345.61040
  10.00000,   0.45000,   0.07084,   0.56710,   0.00047,-4123.39784,34471.31389,15373.93225,45721.84830
  36.20690,   0.70000,   0.10809,   1.80765,   0.00064,-162090.23758,2379555.44968,795637.16647,3013102.37858
  50.00000,   0.20000,   0.14069,   1.42489,   0.00063,-344318.21672,2351238.62778,2255257.60368,4262178.01474
  44.48276,   0.95000,   0.02894,   1.97982,   0.00063,-428077.31745,5791127.32511,1223720.21225,6586770.21991
  23.79310,   0.78333,   0.00566,   1.59636,   0.00064,-70708.51164,745581.39711,176805.14364,851678.02911
  45.86207,   0.78333,   0.08481,   1.93673,   0.00066,-372672.47359,5339528.78826,1532380.92992,6499237.24459
  18.27586,   0.86667,   0.07084,   1.47131,   0.00075,-25170.31824,369759.76509,93846.57568,438436.02252
  14.13793,   0.36667,   0.08481,   0.72904,   0.00050,-10917.51604,82660.68809,44891.41153,116634.58358
  40.34483,   0.70000,   0.13603,   1.85766,   0.00067,-187243.36517,3292194.39593,1172557.83154,4277508.86230
  44.48276,   0.95000,   0.11275,   1.98464,   0.00061,-292475.37067,5791127.32511,1491193.87113,6989845.82558
  33.44828,   0.78333,   0.11275,   1.81394,   0.00075,-124347.05177,2071397.00541,633986.92705,2581036.88070
  11.37931,   0.86667,   0.13603,   1.07004,   0.00063,-4201.36637,89255.29117,26309.85101,111363.77580
  29.31034,   0.78333,   0.02894,   1.73345,   0.00068,-122464.32912,1393813.10203,350081.79299,1621430.56589
  21.03448,   0.45000,   0.00566,   1.15236,   0.00071,-48855.55448,320813.90049,122162.28465,394120.63066
  29.31034,   0.86667,   0.09412,   1.78763,   0.00068,-92822.98148,1525277.11233,408746.56694,1841200.69780
  37.58621,   0.78333,   0.01962,   1.85724,   0.00064,-266564.25531,2939189.45934,721538.63790,3394163.84193
  50.00000,   0.20000,   0.07550,   1.39995,   0.00070,-504676.08520,2351238.62778,1942929.90211,3789492.44469
  32.06897,   0.70000,   0.11275,   1.74493,   0.00072,-109589.55326,1653395.82216,558745.40747,2102551.67638
  36.20690,   0.20000,   0.15000,   1.20365,   0.00063,-121456.74946,892813.44677,874242.54564,1645599.24295
  26.55172,   0.95000,   0.04291,   1.77075,   0.00073,-86542.15964,1231589.32155,269229.72464,1414276.88655
  10.00000,   0.53333,   0.14534,   0.66694,   0.00048,-2657.20885,39691.63557,18229.52840,55263.95512
  37.58621,   0.70000,   0.12206,   1.82714,   0.00076,-166551.48139,2661996.06723,918794.59945,3414239.18529
  21.03448,   0.36667,   0.04291,   1.04574,   0.00065,-43027.39866,272230.55933,133856.77850,363059.93916
  15.51724,   0.70000,   0.09412,   1.20025,   0.00071,-13773.24830,187311.84155,60650.58316,234189.17642
  50.00000,   0.20000,   0.04291,   1.38467,   0.00066,-577909.40589,2351238.62778,1797856.56904,3571185.79093
  47.24138,   0.45000,   0.10809,   1.75291,   0.00070,-360039.83832,3634340.08198,1767293.83003,5041594.07369
  29.31034,   0.36667,   0.11275,   1.34898,   0.00070,-83671.33365,736553.17148,426600.63867,1079482.47650
  12.75862,   0.36667,   0.10344,   0.65518,   0.00051,-7281.60707,60750.88977,34445.03777,87914.32047
  23.79310,   0.28333,   0.00100,   0.98061,   0.00061,-71720.90068,323675.54983,174757.22713,426711.87628
  12.75862,   0.78333,   0.08481,   1.09529,   0.00065,-8023.75142,114961.67473,32992.62632,139930.54963
  26.55172,   0.86667,   0.11275,   1.73936,   0.00076,-62200.24584,1133872.34592,317129.69599,1388801.79606
  32.06897,   0.70000,   0.09878,   1.74288,   0.00068,-118615.71153,1653395.82216,541149.79789,2075929.90852
  22.41379,   0.86667,   0.05222,   1.62118,   0.00061,-50215.74506,682074.91953,165620.59900,797479.77346
  18.27586,   0.53333,   0.15000,   1.18755,   0.00067,-15620.00232,242288.31119,112432.37324,339100.68211
  40.34483,   0.53333,   0.08947,   1.74310,   0.00066,-247910.74714,2606529.62100,1054572.42889,3413191.30274
  33.44828,   0.95000,   0.14069,   1.89038,   0.00075,-103079.27555,2462120.51169,675161.25691,3034202.49304
  27.93103,   0.70000,   0.10344,   1.66246,   0.00070,-76397.11971,1092402.42526,361390.23297,1377395.53852
  21.03448,   0.61667,   0.09878,   1.38211,   0.00074,-33472.06643,417987.01513,152706.59973,537221.54843
  22.41379,   0.36667,   0.03359,   1.09616,   0.00063,-53871.52333,329372.57178,158335.54278,433836.59122
  41.72414,   0.53333,   0.07550,   1.75890,   0.00070,-293268.14652,2883109.76498,1129039.92860,3718881.54707
  29.31034,   0.20000,   0.06619,   0.99904,   0.00062,-105970.68526,473640.97218,382892.57236,750562.85927
  26.55172,   0.61667,   0.04291,   1.54796,   0.00071,-86542.15964,840708.48151,269229.72464,1023396.04651
  19.65517,   0.78333,   0.09878,   1.47507,   0.00068,-27309.74202,420312.57846,124592.78103,517595.61748
  36.20690,   0.78333,   0.14069,   1.85407,   0.00077,-130744.67654,2627338.32771,856367.48678,3352961.13795
  50.00000,   0.20000,   0.13138,   1.42180,   0.00064,-368382.09360,2351238.62778,2208808.56169,4191665.09587
  11.37931,   0.20000,   0.06619,   0.34804,   0.00039,-6201.13178,27716.25073,22405.88792,43921.00688
  40.34483,   0.36667,   0.06153,   1.55885,   0.00072,-281916.73331,1920901.98130,987593.77909,2626579.02707
  10.00000,   0.36667,   0.09412,   0.48505,   0.00039,-3686.31926,29251.05504,16232.72941,41797.46519
  30.68966,   0.95000,   0.03825,   1.84466,   0.00068,-135973.63970,1901797.04004,411078.65140,2176902.05173
  50.00000,   0.20000,   0.03825,   1.38361,   0.00064,-588015.13502,2351238.62778,1777700.95167,3540924.44444
  38.96552,   0.20000,   0.09878,   1.23573,   0.00065,-212778.92639,1112828.20382,970742.16836,1870791.44579
  19.65517,   0.61667,   0.07550,   1.31995,   0.00064,-30657.24509,341034.14484,118025.95754,428402.85729
  34.82759,   0.36667,   0.05222,   1.45722,   0.00063,-188392.79289,1235696.46578,621353.46528,1668657.13816
  27.93103,   0.78333,   0.06619,   1.71160,   0.00070,-91703.10223,1206154.18378,331341.03663,1445792.11818
  32.06897,   0.78333,   0.05687,   1.78591,   0.00061,-144345.95912,1825563.76865,490513.52833,2171731.33786
  36.20690,   0.95000,   0.12206,   1.91891,   0.00071,-148880.19185,3122927.94230,821309.51400,3795357.26445
  15.51724,   0.95000,   0.03359,   1.38813,   0.00070,-17875.44213,245828.01127,52538.29215,280490.86129
  33.44828,   0.28333,   0.08947,   1.30101,   0.00067,-141271.01159,899245.29669,600944.15245,1358918.43755
  16.89655,   0.28333,   0.06619,   0.73268,   0.00057,-20300.99327,115918.01035,73351.41333,168968.43041
  27.93103,   0.53333,   0.00100,   1.48779,   0.00068,-116025.51345,864887.95529,282711.13182,1031573.57366
  30.68966,   0.20000,   0.01031,   1.00076,   0.00064,-149550.11380,543704.49839,383836.19947,777990.58406
  34.82759,   0.70000,   0.14534,   1.79197,   0.00064,-112252.48369,2117834.75644,770097.48155,2775679.75430
  36.20690,   0.95000,   0.09878,   1.91693,   0.00072,-170710.88423,3122927.94230,778818.92127,3731035.97934
  16.89655,   0.61667,   0.12206,   1.20099,   0.00066,-15130.62980,216651.43178,83469.33232,284990.13430
  27.93103,   0.28333,   0.13603,   1.17662,   0.00064,-62130.32453,523621.72679,389073.32462,850564.72689
  29.31034,   0.28333,   0.03359,   1.17057,   0.00062,-120469.17310,605089.16117,354074.85682,838694.84489
  30.68966,   0.95000,   0.10809,   1.85191,   0.00075,-98709.52508,1901797.04004,484526.19981,2287613.71476
  36.20690,   0.28333,   0.02428,   1.33050,   0.00065,-234580.32536,1140593.34248,652416.10414,1558429.12126
  30.68966,   0.20000,   0.13138,   1.06920,   0.00065,-85185.31426,543704.49839,510768.72287,969287.90700
  45.86207,   0.53333,   0.13138,   1.81029,   0.00066,-284282.06230,3828775.95416,1704547.16464,5249041.05650
  12.75862,   0.95000,   0.13138,   1.23692,   0.00066,-6120.67905,136646.66728,36699.41758,167225.40582
  34.82759,   0.70000,   0.11741,   1.78730,   0.00069,-136451.43053,2117834.75644,723318.69930,2704702.02520
  19.65517,   0.78333,   0.10809,   1.47623,   0.00070,-25930.64052,420312.57846,127283.30624,521665.24418
  12.75862,   0.45000,   0.03825,   0.74017,   0.00058,-9769.88833,71592.73358,29536.55228,91359.39753
  36.20690,   0.95000,   0.05687,   1.91488,   0.00063,-207741.67266,3122927.94230,705943.56404,3621129.83368
  11.37931,   0.28333,   0.01031,   0.44585,   0.00039,-7623.56843,35408.26046,19566.69547,47351.38749
  21.03448,   0.95000,   0.08016,   1.63445,   0.00077,-36767.67929,612326.81210,146246.69330,721805.82611
  26.55172,   0.53333,   0.09878,   1.48092,   0.00069,-67323.26393,742979.74450,307142.87508,982799.35565
  43.10345,   0.70000,   0.12672,   1.88434,   0.00075,-243628.84487,4014744.38397,1400344.99665,5171460.53574
  22.41379,   0.53333,   0.13138,   1.35453,   0.00074,-33184.43247,446935.54020,198972.91378,612724.02152
  38.96552,   0.78333,   0.12206,   1.88216,   0.00066,-185568.52731,3274789.60204,1023703.65786,4112924.73259
  15.51724,   0.45000,   0.13138,   0.93423,   0.00071,-11011.13103,128795.67183,66022.42864,183806.96944
  10.00000,   0.53333,   0.11741,   0.66017,   0.00047,-3230.03943,39691.63557,17122.19438,53583.79052
  36.20690,   0.53333,   0.02428,   1.66789,   0.00072,-234580.32536,1883965.83509,652416.10414,2301801.61387
